Symbol,ShortName,IndustryName,PROVINCE,CITY,MAINBUSSINESS,Validated_Symbol
601128,常熟银行,货币金融服务,江苏省,常熟市,"公司金融业务、个人金融业务、资金业
务及其他",601128.SS
601133,柏诚股份,建筑安装业,江苏省,无锡市,为高科技产业的建厂、技改等项目提供专业的洁净室系统集成整体解决方案。,601133.SS
601136,首创证券,资本市场服务,北京市,北京市,证券经纪;证券投资咨询;与证券交易、证券投资活动有关的财务顾问;证券承销与保荐;证券自营;证券投资基金销售;证券资产管理;融资融券;代销金融产品;为期货公司提供中间介绍业务。,601136.SS
601137,博威合金,有色金属冶炼及压延加工业,浙江省,宁波市,从事有色金属合金棒、线材料的研究、开发、生产和销售。,601137.SS
601138,工业富联,计算机、通信和其他电子设备制造业,广东省,深圳市,各类电子设备产品的设计、研发、制造与销售业务。,601138.SS
601139,深圳燃气,燃气生产和供应业,广东省,深圳市,深圳市管道燃气供应、液化石油气批发、瓶装液化石油气零售、燃气投资业务。,601139.SS
601155,新城控股,房地产业,江苏省,常州市,房地产开发与销售,601155.SS
601156,东航物流,航空运输业,上海市,上海市,航空速运、地面综合服务和综合物流解决方案。,601156.SS
601158,重庆水务,水的生产和供应业,重庆市,重庆市,自来水销售、污水处理服务,601158.SS
601162,天风证券,资本市场服务,湖北省,武汉市,证券期货相关业务。,601162.SS
601163,三角轮胎,橡胶和塑料制品业,山东省,威海市,各种轮胎的研发、制造和销售。,601163.SS
601166,兴业银行,货币金融服务,福建省,福州市,公司业务、同业业务、资金业务、零售业务四大类，电子银行为上述各类业务发展提供了重要渠道。,601166.SS
601168,西部矿业,有色金属矿采选业,青海省,西宁市,经营一体化的基本金属开采、冶炼及贸易业务,601168.SS
601169,北京银行,货币金融服务,北京市,北京市,商业银行业务,601169.SS
601177,杭齿前进,通用设备制造业,浙江省,杭州市,各类齿轮传动装置、粉末冶金制品和大型精密齿轮的设计、制造和销售,601177.SS
601179,中国西电,电气机械及器材制造业,陕西省,西安市,输配电及控制设备研发、设计、制造、销售、检测、相关设备成套、技术研究、服务与工程承包，核心业务为高压、超高压及特高压交直流输配电设备制造、研发和检测,601179.SS
601186,中国铁建,土木工程建筑业,北京市,北京市,工程承包、勘察设计咨询、工业制造、房地产开发、资本运营及物流等,601186.SS
601187,厦门银行,货币金融服务,福建省,厦门市,公司银行业务、个人银行业务、资金业务及其他,601187.SS
601188,龙江交通,道路运输业,黑龙江省,哈尔滨市,投资、开发、建设和经营管理收费公路，主要通过哈大分公司对哈大高速公路及其沿线配套服务设施进行经营管理。,601188.SS
601198,东兴证券,资本市场服务,北京市,北京市,从事证券经纪、投资银行、资产管理、自营、另类投资业务、信用交易、期货、直接投资等业务。,601198.SS
601199,江南水务,水的生产和供应业,江苏省,江阴市,自来水的制售、自来水排水及相关水处理业务。,601199.SS
601200,上海环境,生态保护和环境治理业,上海市,上海市,固体废弃物处置、城市污水处理等环境市政项目投资、建设与运营,601200.SS
601208,东材科技,化学原料及化学制品制造业,四川省,绵阳市,绝缘材料、功能高分子材料和相关精细化工产品的研发、制造和销售。,601208.SS
601211,国泰君安,资本市场服务,上海市,上海市,本公司(母公司)主要从事证券经纪、证券信用交易、投资银行、证券交易投资、证券研究、场外市场等业务,601211.SS
601212,白银有色,有色金属冶炼及压延加工业,甘肃省,白银市,"铜、铅、锌、金、银等多种有色金属的采选、冶炼、加工及贸易,业务覆盖有色金属全产业链。",601212.SS
601216,君正集团,化学原料及化学制品制造业,内蒙古自治区,乌海市,电力、电石、硅铁、聚氯乙烯树脂（简称“PVC”）、烧碱等。,601216.SS
601218,吉鑫科技,专用设备制造业,江苏省,江阴市,大型风电零部件的研发、生产和销售。,601218.SS
601222,林洋能源,仪器仪表制造业,江苏省,南通市,电子式电能表、用电信息管理系统及终端产品和其他电工仪器仪表产品的研发、生产和销售。,601222.SS
601225,陕西煤业,煤炭开采和洗选业,陕西省,西安市,煤炭生产、销售和运输等业务，并拥有完整的煤炭生产、销售和运输体系。,601225.SS
601226,华电重工,专业技术服务业,北京市,北京市,物料输送系统工程、热能工程和高端钢结构工程,601226.SS
601228,广州港,水上运输业,广东省,广州市,集装箱、煤炭、粮食、钢材、汽车、金属矿石、油品等货物的装卸及物流,601228.SS
601229,上海银行,货币金融服务,上海市,上海市,公司金融业务、零售金融业务和资金业务等。,601229.SS
601231,环旭电子,计算机、通信和其他电子设备制造业,上海市,上海市,为国内外的品牌厂商提供通讯类、电脑及存储类、消费电子类、工业类及其他类（以车用电子为主）等五大类电子产品的开发设计、物料采购、生产制造、物流、维修等专业服务。,601231.SS
601233,桐昆股份,化学纤维制造业,浙江省,桐乡市,民用涤纶长丝的研发、生产和销售。,601233.SS
601236,红塔证券,资本市场服务,云南省,昆明市,证券经纪、证券自营、证券承销与保荐;证券投资咨询;与证券交易、证券投资活动有关的财务顾问;证券资产管理;融资融券;证券投资基金代销;为期货公司提供中间介绍业务;代销金融产品业务。,601236.SS
601238,广汽集团,汽车制造业,广东省,广州市,汽车及配套产品的研发、制造、销售和相关服务,601238.SS
601258,庞大集团,零售业,河北省,唐山市,汽车经销及维修养护。,
601268,*ST 二重,专用设备制造业,四川省,德阳市,冶金、电力、石化等行业所需重大技术装备与重型铸锻钢产品的设计、生产与销售。,
601279,英利汽车,汽车制造业,吉林省,长春市,车身结构零部件及防撞系统零部件的设计、研发、制造及销售,601279.SS
601288,农业银行,货币金融服务,北京市,北京市,商业银行业务,601288.SS
601298,青岛港,水上运输业,山东省,青岛市,集装箱、金属矿石、煤炭、原油等各类货物的装卸和配套服务、物流及港口增值服务、港口配套服务等多种业务,601298.SS
601299,中国北车,铁路、船舶、航空航天和其它运输设备制造业,北京市,北京市,轨道交通装备制造,
601311,骆驼股份,电气机械及器材制造业,湖北省,襄阳市,蓄电池研究、开发、制造、销售和回收处理。,601311.SS
601313,江南嘉捷,通用设备制造业,江苏省,苏州市,电梯、自动扶梯、自动人行道等产品的研发、生产和销售及相关产品的安装、改造和维修。,
601318,中国平安,保险业,广东省,深圳市,以保险业务为核心的，以统一品牌向客户提供包括保险、银行、证券、信托等多元化金融服务,601318.SS
601319,中国人保,保险业,北京市,北京市,保险业务,601319.SS
601326,秦港股份,水上运输业,河北省,秦皇岛市,"为客户提供高度一体化的综合港口服务,包括装卸、堆存、仓储、运输及物流服务。",601326.SS
601328,交通银行,货币金融服务,上海市,上海市,经营吸收公众存款；发放短期、中期和长期贷款；办理国内外结算；办理票据贴现；发行金融债券等。,601328.SS
601330,绿色动力,生态保护和环境治理业,广东省,深圳市,垃圾焚烧发电业务,601330.SS
601333,广深铁路,铁路运输业,广东省,深圳市,铁路客货运输服务,601333.SS
601336,新华保险,保险业,北京市,北京市,人寿保险业务,601336.SS
601339,百隆东方,纺织业,浙江省,宁波市,色纺纱的研发、生产及销售。,601339.SS
601360,三六零,互联网和相关服务,天津市,天津市,"互联网安全技术的研发、互联网安全产品的设计、研发、推广,以及基于互联网安全产品的互联网广告及服务、互联网增值服务、智能硬件业务等商业化服务。",601360.SS
601366,利群股份,零售业,山东省,青岛市,"以百货、超市和电器为核心主业的零售连锁业务,和以城市物流中心为辅的品牌代理和商业物流业务。",601366.SS
601368,绿城水务,水的生产和供应业,广西壮族自治区,南宁市,自来水生产供应及污水处理业务。,601368.SS
601369,陕鼓动力,电气机械及器材制造业,陕西省,西安市,透平压缩机组、工业流程能量回收装置和透平鼓风机组等各种透平机械及系统的开发、制造、成套销售和服务。,601369.SS
601375,中原证券,资本市场服务,河南省,郑州市,证券经纪;证券投资咨询;与证券交易、证券投资活动有关的财务顾问;证券承销与保荐;证券自营;证券资产管理;融资融券;证券投资基金代销;为中原期货提供中间介绍业务;代销金融产品。,601375.SS
601377,兴业证券,资本市场服务,福建省,福州市,证券经纪、投资银行、资产管理、基金管理、证券自营等。,601377.SS
601388,怡球资源,有色金属冶炼及压延加工业,江苏省,太仓市,通过回收废铝资源，进行再生铝合金锭的生产和销售。,601388.SS
601390,中国中铁,土木工程建筑业,北京市,北京市,基建建设、勘察设计与咨询服务、工程设备和零部件制造及房地产开发等,601390.SS
601398,工商银行,货币金融服务,北京市,北京市,公司银行业务、个人银行业务、资金业务以及其他业务。,601398.SS
601399,国机重装,土木工程建筑业,四川省,德阳市,"大型冶金成套装备、清洁能源装备、重型石化容器、大型铸锻件等机械装备的研发与制造,国内外冶金、矿山、港口、交通基础设施、输变电工程等行业的工程设计和总承包,以及带资运营、进出口贸易、工程服务等业务",601399.SS
601456,国联证券,资本市场服务,江苏省,无锡市,证券经纪业务、证券自营业务(证券投资业务)、资产管理业务、信用交易业务等。,601456.SS
601500,通用股份,橡胶和塑料制品业,江苏省,无锡市,全钢子午胎、斜交胎的研发、生产和销售。,601500.SS
601512,中新集团,房地产业,江苏省,苏州市,园区开发运营。,601512.SS
601515,东风股份,印刷和记录媒介复制业,广东省,汕头市,烟标印制及相关包装材料的设计、生产与销售。,601515.SS
601518,吉林高速,道路运输业,吉林省,长春市,投资、开发、建设和经营管理收费公路，主要通过长平分公司对长平高速公路及其沿线配套服务设施进行经营管理。此外，本公司还控股长春高速公路有限责任公司，占其注册资本的63.8%。长春高速公路有限责任公司主要经营和管理长春绕城高速公路。,601518.SS
